Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[5]     20.0    0.00    0.01 1110000         unsigned int std::uniform_int_distribution<int>::_S_nd<unsigned long, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, unsigned int>(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, unsigned int) [5]
                0.00    0.01 1110243/1110243     std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [4]
-----------------------------------------------
                0.00    0.01 1110000/1110000     IOPerformanceAnalyzer::generateTestData(unsigned long) [9]
[6]     20.0    0.00    0.01 1110000         int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [6]
                0.00    0.01 1110000/1110000     int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_int_distribution<int>::param_type const&) [7]
-----------------------------------------------
                0.00    0.01 1110000/1110000     int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [6]
[7]     20.0    0.00    0.01 1110000         int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_int_distribution<int>::param_type const&) [7]
                0.00    0.01 1110000/1110000     unsigned int std::uniform_int_distribution<int>::_S_nd<unsigned long, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, unsigned int>(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, unsigned int) [5]
                0.00    0.00 2220000/2220000     std::uniform_int_distribution<int>::param_type::a() const [26]
                0.00    0.00 1110000/1110000     std::uniform_int_distribution<int>::param_type::b() const [35]
-----------------------------------------------
                0.01    0.00    1781/1781        std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [4]
[8]     20.0    0.01    0.00    1781         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand() [8]
-----------------------------------------------
                0.00    0.01       3/3           main [1]
[9]     20.0    0.00    0.01       3         IOPerformanceAnalyzer::generateTestData(unsigned long) [9]
                0.00    0.01 1110000/1110000     int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [6]
                0.00    0.00 1110000/1110000     std::vector<int, std::allocator<int> >::push_back(int&&) [38]
                0.00    0.00       3/9           std::vector<int, std::allocator<int> >::vector() [80]
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::reserve(unsigned long) [107]
                0.00    0.00       3/3           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [104]
                0.00    0.00       3/3           std::uniform_int_distribution<int>::uniform_int_distribution(int, int) [106]
-----------------------------------------------
                0.01    0.00       3/3           main [1]
[10]    20.0    0.01    0.00       3         IOPerformanceAnalyzer::readDataUnbuffered(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [10]
                0.00    0.00 1110000/2220000     std::vector<int, std::allocator<int> >::push_back(int const&) [27]
                0.00    0.00       3/9           std::vector<int, std::allocator<int> >::vector() [80]
                0.00    0.00       3/6           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> >&&) [92]
                0.00    0.00       3/15          std::vector<int, std::allocator<int> >::~vector() [71]
-----------------------------------------------
                                                 <spontaneous>
[11]    20.0    0.01    0.00                 _init [11]
-----------------------------------------------
                0.00    0.01       3/3           main [1]
[12]    10.0    0.00    0.01       3         IOPerformanceAnalyzer::writeDataBuffered(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&) [12]
                0.01    0.00 1110000/2220000     __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator++() [3]
                0.00    0.00 1110003/2220006     bool __gnu_cxx::operator!=<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [24]
                0.00    0.00 1110000/2220000     __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator*() const [25]
                0.00    0.00 1110000/1110000     std::__cxx11::to_string(int) [39]
                0.00    0.00 1110000/1110009     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [32]
                0.00    0.00       3/447         std::vector<int, std::allocator<int> >::size() const [48]
                0.00    0.00       3/6           std::vector<int, std::allocator<int> >::begin() const [88]
                0.00    0.00       3/6           std::vector<int, std::allocator<int> >::end() const [87]
-----------------------------------------------
                0.00    0.00     324/4440108     void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [64]
                0.00    0.00 4439784/4440108     std::vector<int, std::allocator<int> >::push_back(int const&) [27]
[19]     0.0    0.00    0.00 4440108         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [19]
-----------------------------------------------
                0.00    0.00 4440012/4440012     bool __gnu_cxx::operator!=<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [24]
[20]     0.0    0.00    0.00 4440012         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [20]
-----------------------------------------------
                0.00    0.00 3330000/3330000     int& std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [36]
[21]     0.0    0.00    0.00 3330000         int&& std::forward<int>(std::remove_reference<int>::type&) [21]
-----------------------------------------------
                0.00    0.00     108/3330000     void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [64]
                0.00    0.00 1110000/3330000     int& std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [36]
                0.00    0.00 2219892/3330000     std::vector<int, std::allocator<int> >::push_back(int const&) [27]
[22]     0.0    0.00    0.00 3330000         operator new(unsigned long, void*) [22]
-----------------------------------------------
                0.00    0.00     108/2220216     std::vector<int, std::allocator<int> >::begin() [65]
                0.00    0.00 1110000/2220216     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator-(long) const [34]
                0.00    0.00 1110108/2220216     std::vector<int, std::allocator<int> >::end() [28]
[23]     0.0    0.00    0.00 2220216         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [23]
-----------------------------------------------
                0.00    0.00 1110003/2220006     IOPerformanceAnalyzer::writeDataUnbuffered(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&) [2]
                0.00    0.00 1110003/2220006     IOPerformanceAnalyzer::writeDataBuffered(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&) [12]
[24]     0.0    0.00    0.00 2220006         bool __gnu_cxx::operator!=<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [24]
                0.00    0.00 4440012/4440012     __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [20]
-----------------------------------------------
                0.00    0.00 1110000/2220000     IOPerformanceAnalyzer::writeDataUnbuffered(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&) [2]
                0.00    0.00 1110000/2220000     IOPerformanceAnalyzer::writeDataBuffered(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&) [12]
[25]     0.0    0.00    0.00 2220000         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator*() const [25]
-----------------------------------------------
                0.00    0.00 2220000/2220000     int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_int_distribution<int>::param_type const&) [7]
[26]     0.0    0.00    0.00 2220000         std::uniform_int_distribution<int>::param_type::a() const [26]
-----------------------------------------------
                0.00    0.00 1110000/2220000     IOPerformanceAnalyzer::readDataUnbuffered(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [10]
                0.00    0.00 1110000/2220000     IOPerformanceAnalyzer::readDataBuffered(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [95]
[27]     0.0    0.00    0.00 2220000         std::vector<int, std::allocator<int> >::push_back(int const&) [27]
                0.00    0.00 4439784/4440108     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [19]
                0.00    0.00 2219892/3330000     operator new(unsigned long, void*) [22]
                0.00    0.00     108/1110108     std::vector<int, std::allocator<int> >::end() [28]
                0.00    0.00     108/108         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [64]
-----------------------------------------------
                0.00    0.00     108/1110108     std::vector<int, std::allocator<int> >::push_back(int const&) [27]
                0.00    0.00 1110000/1110108     std::vector<int, std::allocator<int> >::back() [37]
[28]     0.0    0.00    0.00 1110108         std::vector<int, std::allocator<int> >::end() [28]
                0.00    0.00 1110108/2220216     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [23]
-----------------------------------------------
                0.00    0.00       9/1110018     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [85]
                0.00    0.00 1110009/1110018     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [32]
[29]     0.0    0.00    0.00 1110018         std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [29]
-----------------------------------------------
                0.00    0.00       9/1110009     std::__cxx11::to_string(unsigned long) [81]
                0.00    0.00 1110000/1110009     std::__cxx11::to_string(int) [39]
[30]     0.0    0.00    0.00 1110009         std::__new_allocator<char>::~__new_allocator() [30]
-----------------------------------------------
                0.00    0.00       9/1110009     std::__cxx11::to_string(unsigned long) [81]
                0.00    0.00 1110000/1110009     std::__cxx11::to_string(int) [39]
[31]     0.0    0.00    0.00 1110009         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(unsigned long, char, std::allocator<char> const&) [31]
-----------------------------------------------
                0.00    0.00       9/1110009     main [1]
                0.00    0.00 1110000/1110009     IOPerformanceAnalyzer::writeDataBuffered(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&) [12]
[32]     0.0    0.00    0.00 1110009         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [32]
                0.00    0.00 1110009/1110018     std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [29]
-----------------------------------------------
                0.00    0.00 1110000/1110000     std::vector<int, std::allocator<int> >::back() [37]
[33]     0.0    0.00    0.00 1110000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [33]
-----------------------------------------------
                0.00    0.00 1110000/1110000     std::vector<int, std::allocator<int> >::back() [37]
[34]     0.0    0.00    0.00 1110000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator-(long) const [34]
                0.00    0.00 1110000/2220216     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [23]
-----------------------------------------------
                0.00    0.00 1110000/1110000     int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_int_distribution<int>::param_type const&) [7]
[35]     0.0    0.00    0.00 1110000         std::uniform_int_distribution<int>::param_type::b() const [35]
-----------------------------------------------
                0.00    0.00 1110000/1110000     std::vector<int, std::allocator<int> >::push_back(int&&) [38]
[36]     0.0    0.00    0.00 1110000         int& std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [36]
                0.00    0.00 3330000/3330000     int&& std::forward<int>(std::remove_reference<int>::type&) [21]
                0.00    0.00 1110000/3330000     operator new(unsigned long, void*) [22]
                0.00    0.00 1110000/1110000     std::vector<int, std::allocator<int> >::back() [37]
-----------------------------------------------
                0.00    0.00 1110000/1110000     int& std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [36]
[37]     0.0    0.00    0.00 1110000         std::vector<int, std::allocator<int> >::back() [37]
                0.00    0.00 1110000/1110108     std::vector<int, std::allocator<int> >::end() [28]
                0.00    0.00 1110000/1110000     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator-(long) const [34]
                0.00    0.00 1110000/1110000     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [33]
-----------------------------------------------
                0.00    0.00 1110000/1110000     IOPerformanceAnalyzer::generateTestData(unsigned long) [9]
[38]     0.0    0.00    0.00 1110000         std::vector<int, std::allocator<int> >::push_back(int&&) [38]
                0.00    0.00 1110000/1110000     std::remove_reference<int&>::type&& std::move<int&>(int&) [42]
                0.00    0.00 1110000/1110000     int& std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [36]
-----------------------------------------------
                0.00    0.00 1110000/1110000     IOPerformanceAnalyzer::writeDataBuffered(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&) [12]
[39]     0.0    0.00    0.00 1110000         std::__cxx11::to_string(int) [39]
                0.00    0.00 1110000/1110000     unsigned int std::__detail::__to_chars_len<unsigned int>(unsigned int, int) [40]
                0.00    0.00 1110000/1110009     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(unsigned long, char, std::allocator<char> const&) [31]
                0.00    0.00 1110000/1110009     std::__new_allocator<char>::~__new_allocator() [30]
                0.00    0.00 1110000/1110000     void std::__detail::__to_chars_10_impl<unsigned int>(char*, unsigned int, unsigned int) [41]
-----------------------------------------------
                0.00    0.00 1110000/1110000     std::__cxx11::to_string(int) [39]
[40]     0.0    0.00    0.00 1110000         unsigned int std::__detail::__to_chars_len<unsigned int>(unsigned int, int) [40]
-----------------------------------------------
                0.00    0.00 1110000/1110000     std::__cxx11::to_string(int) [39]
[41]     0.0    0.00    0.00 1110000         void std::__detail::__to_chars_10_impl<unsigned int>(char*, unsigned int, unsigned int) [41]
-----------------------------------------------
                0.00    0.00 1110000/1110000     std::vector<int, std::allocator<int> >::push_back(int&&) [38]
[42]     0.0    0.00    0.00 1110000         std::remove_reference<int&>::type&& std::move<int&>(int&) [42]
-----------------------------------------------
                0.00    0.00    1872/1872        unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [44]
[43]     0.0    0.00    0.00    1872         std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long) [43]
-----------------------------------------------
                0.00    0.00    1872/1872        std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [103]
[44]     0.0    0.00    0.00    1872         unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [44]
                0.00    0.00    1872/1872        std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long) [43]
-----------------------------------------------
                0.00    0.00    1869/1869        unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [46]
[45]     0.0    0.00    0.00    1869         std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long) [45]
-----------------------------------------------
                0.00    0.00    1869/1869        std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [103]
[46]     0.0    0.00    0.00    1869         unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [46]
                0.00    0.00    1869/1869        std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long) [45]
-----------------------------------------------
                0.00    0.00     657/657         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [56]
[47]     0.0    0.00    0.00     657         int* std::__niter_base<int*>(int*) [47]
-----------------------------------------------
                0.00    0.00       3/447         IOPerformanceAnalyzer::writeDataBuffered(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&) [12]
                0.00    0.00       3/447         IOPerformanceAnalyzer::writeDataBulk(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> > const&) [94]
                0.00    0.00       3/447         std::vector<int, std::allocator<int> >::reserve(unsigned long) [107]
                0.00    0.00       6/447         main [1]
                0.00    0.00     432/447         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [63]
[48]     0.0    0.00    0.00     447         std::vector<int, std::allocator<int> >::size() const [48]
-----------------------------------------------
                0.00    0.00     216/432         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [64]
                0.00    0.00     216/432         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [62]
[49]     0.0    0.00    0.00     432         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [49]
-----------------------------------------------
                0.00    0.00       3/234         std::vector<int, std::allocator<int> >::reserve(unsigned long) [107]
                0.00    0.00      15/234         std::vector<int, std::allocator<int> >::~vector() [71]
                0.00    0.00     216/234         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [64]
[50]     0.0    0.00    0.00     234         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [50]
-----------------------------------------------
                0.00    0.00       1/220         std::vector<unsigned long, std::allocator<unsigned long> >::_S_max_size(std::allocator<unsigned long> const&) [129]
                0.00    0.00     219/220         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [54]
[51]     0.0    0.00    0.00     220         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [51]
-----------------------------------------------
                0.00    0.00     219/219         std::vector<int, std::allocator<int> >::max_size() const [53]
[52]     0.0    0.00    0.00     219         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [52]
-----------------------------------------------
                0.00    0.00       3/219         std::vector<int, std::allocator<int> >::reserve(unsigned long) [107]
                0.00    0.00     216/219         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [63]
[53]     0.0    0.00    0.00     219         std::vector<int, std::allocator<int> >::max_size() const [53]
                0.00    0.00     219/219         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [52]
                0.00    0.00     219/219         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [54]
-----------------------------------------------
                0.00    0.00     219/219         std::vector<int, std::allocator<int> >::max_size() const [53]
[54]     0.0    0.00    0.00     219         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [54]
                0.00    0.00     219/220         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [51]
-----------------------------------------------
                0.00    0.00       3/219         std::vector<int, std::allocator<int> >::reserve(unsigned long) [107]
                0.00    0.00     216/219         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [64]
[55]     0.0    0.00    0.00     219         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [55]
                0.00    0.00     219/219         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [56]
-----------------------------------------------
                0.00    0.00     219/219         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [55]
[56]     0.0    0.00    0.00     219         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [56]
                0.00    0.00     657/657         int* std::__niter_base<int*>(int*) [47]
                0.00    0.00     219/219         std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [57]
-----------------------------------------------
                0.00    0.00     219/219         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [56]
[57]     0.0    0.00    0.00     219         std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [57]
-----------------------------------------------
                0.00    0.00       3/126         std::vector<int, std::allocator<int> >::reserve(unsigned long) [107]
                0.00    0.00      15/126         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [69]
                0.00    0.00     108/126         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [64]
[58]     0.0    0.00    0.00     126         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [58]
                0.00    0.00     111/111         std::__new_allocator<int>::deallocate(int*, unsigned long) [60]
-----------------------------------------------
                0.00    0.00       3/111         std::vector<int, std::allocator<int> >::reserve(unsigned long) [107]
                0.00    0.00     108/111         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [64]
[59]     0.0    0.00    0.00     111         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [59]
                0.00    0.00     111/111         std::__new_allocator<int>::allocate(unsigned long, void const*) [61]
-----------------------------------------------
                0.00    0.00     111/111         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [58]
[60]     0.0    0.00    0.00     111         std::__new_allocator<int>::deallocate(int*, unsigned long) [60]
-----------------------------------------------
                0.00    0.00     111/111         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [59]
[61]     0.0    0.00    0.00     111         std::__new_allocator<int>::allocate(unsigned long, void const*) [61]
-----------------------------------------------
                0.00    0.00     108/108         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [64]
[62]     0.0    0.00    0.00     108         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [62]
